"","PlantID","PlantName","OperatorName","OperatorID","State","County","NameplateCapacityMWSum","NetGenerationMWSum","CapacityFactor"
"11555",54531,"Stingray Facility","Targa Midstream Services LP","5499","LA","Cameron",2.5,10,0.045662100456621
"11557",54536,"Sumpter Energy Associates","LES Project Holdings LLC","56355","MI","Wayne",12,6584,6.26331811263318
"11575",54538,"Hartwell Energy Facility","Oglethorpe Power Corporation","13994","GA","Hart",360,183739,5.82632546930492
"11579",54540,"Charter Dura-Bar","Wells Manufacturing Co","20328","IL","McHenry",6,0,0
"11616",54564,"General Mills Inc","General Mills Inc","7092","NY","Erie",3.8,1618,4.86061043018505
"11617",54566,"YKK USA Chestney","YKK USA Inc","21116","GA","Bibb",1.3,0,0
"11639",54574,"Saranac Facility","Saranac Power Partners LP","16729","NY","Clinton",285.6,70784,2.82925955770436
"11649",54586,"Tanner Street Generation","Bicent Power","56171","MA","Middlesex",85,36768,4.93795326349718
"11651",54592,"Massena Energy Facility","Power City Partners LP","15253","NY","St Lawrence",104.1,1690,0.18532408686765
"11654",54593,"Batavia Power Plant","Seneca Power Partners LP","16839","NY","Genesee",67.3,34949,5.92810085014282
"11657",54594,"University of Arizona - Biosphere 2","University of Arizona - Biosphere 2","55994","AZ","Pinal",3.1,42,0.154661953159523
"11666",54607,"University of Texas at Dallas","The University of Texas at Dallas","21622","TX","Collin",3.5,0,0
"11680",54627,"Okeelanta Cogeneration","New Hope Power Company","13492","FL","Palm Beach",128.9,62830,5.56429358357156
"11723",54650,"Swanmill Windfarm I","Mark Technologies Corp","11664","CA","Riverside",18.7,15365,9.37965472614949
"11725",54653,"Kanaka","STS Hydropower, LLC","18194","CA","Butte",1.1,0,0
"11757",54667,"Chino Mines","FreePort-McMoRan-Corp-Chino Mines","3670","NM","Grant",54,23730,5.01648909183156
"11764",54675,"Spartanburg Water System","Spartanburg Commissioners PW","17664","SC","Spartanburg",4.3,2473,6.56525432728045
"11772",54677,"CII Carbon LLC","CII Carbon LLC","4660","LA","St Bernard",46,32019,7.94594997022037
"11785",54682,"Difwind Farms Ltd II","Terra-Gen Operating Co-Wind","2770","CA","Riverside",5.5,1398,2.90161892901619
"11786",54685,"Difwind Farms Ltd V","Terra-Gen Operating Co-Wind","2770","CA","Riverside",11.7,8793,8.57920618194591
"11797",54693,"York Generation Company LLC","Morris Energy Operations Company, LLC","56516","PA","York",52.2,3526,0.771094665756924
"11803",54694,"Yuma Cogeneration Associates","Falcon Power Operating Company","49919","AZ","Yuma",62.6,41296,7.53059944271813
"11816",54705,"Toca Plant","Enterprise Products Optg LP","29925","LA","St Bernard",2.8,0,0
"11820",54710,"Alliant SBD 9205 A Y McDonald","Industrial Energy Applications Inc","361","IA","Dubuque",3.6,15,0.0475646879756469
"11823",54712,"Alliant SBD 9201 Norplex","Industrial Energy Applications Inc","361","IA","Allamakee",2.1,109,0.592520113068058
"11825",54714,"Alliant SBD 8501 Aegon LI","Industrial Energy Applications Inc","361","IA","Linn",3.1,0,0
"11828",54715,"Alliant SBD 9107 JBS USA","Industrial Energy Applications Inc","361","IA","Marshall",11.4,53,0.0530721781623007
"11835",54716,"Alliant SBD 8602 Marion Sub","Industrial Energy Applications Inc","361","IA","Linn",5.6,21,0.0428082191780822
"11839",54717,"Alliant SBD 9106 Rockwell CR","Industrial Energy Applications Inc","361","IA","Linn",16,225,0.160530821917808
"11849",54718,"Alliant SBD 9206 Donaldson","Industrial Energy Applications Inc","361","IA","Howard",1.6,6,0.0428082191780822
"11850",54719,"Alliant SBD 9203 Profol","American Profol Incorporated","56189","IA","Linn",5.6,222,0.452544031311155
"11853",54720,"Alliant SBD 8601 Quad Graphics","Industrial Energy Applications Inc","361","IA","Iowa",3.6,0,0
"11865",54731,"Hendricks Regional Health","Hendricks Regional Health","8453","IN","Hendricks",4.3,26,0.0690241053414039
"11871",54734,"Freeport McMoRan","Freeport McMoRan Inc","14989","NM","Grant",30.4,0,0
"11881",54735,"Alliant SBD 9301 Prairie Farms","Industrial Energy Applications Inc","361","IA","Dubuque",2.9,59,0.232246890253503
"11887",54749,"Goal Line LP","Goal Line LP","22269","CA","San Diego",51.4,18142,4.02919176305456
"11916",54766,"Boydton Plank Road Cogen Plant","Dinwiddie Power Inc","5178","VA","Dinwiddie",10.2,495,0.553988718775181
"11950",54768,"Live Oak Limited","WCAC Operating Company","60662","CA","Kern",46,22188,5.50625372245384
"11951",54769,"NYU Luthern Medical Center","NYU Langone Health","11329","NY","Kings",4.6,38,0.0943021639864999
"12000",54788,"Evanston Township High School","Evanston Board of Education","6883","IL","Cook",2.4,0,0
"12021",54803,"Plymouth State College Cogeneration","Plymouth State University","59190","NH","Grafton",2.8,0,0
"12043",54813,"Shepherd Center","Shepherd Center","17069","GA","Fulton",1.7,0,0
"12050",54818,"191 Peachtree Tower","Banyan St./GAP 191 Peachtree Owner, LLC","21260","GA","Fulton",2.4,0,0
"12052",54823,"Smithfield Farmland Corp Bladen","Smithfield Fresh Meats Corp.","17449","NC","Bladen",28.5,356,0.142593927741729
"12075",54830,"Emory Decatur Hospital","DeKalb Regional Health System","50109","GA","DeKalb",3.9,21,0.0614682121531437
"12081",54834,"Fort Greely Power Plant","Doyon Utilities - Fort Greely","19272","AK","Southeast Fairbanks",7.4,70,0.107984697025793
"12086",54839,"Valdosta Water Treatment Plant","Valdosta City of","19726","GA","Lowndes",3.4,0,0
"12096",54845,"Sun Trust Plaza","Sun Trust Plaza Associates LLC","18166","GA","Fulton",2.4,64,0.30441400304414
"12098",54848,"South Georgia Medical Center","Lowndes County Hospital Authority","11284","GA","Lowndes",5.5,0,0
"12102",54850,"Cox Waste to Energy","Cox Interior Inc","4413","KY","Taylor",5,2125,4.85159817351598
"12108",54854,"Sun Peak Generating Station","Nevada Power Co","13407","NV","Clark",222,31152,1.60187584845119
"12112",54858,"Southwestern Bell Telephone","Southwestern Bell Telephone Co","22035","MO","St Louis City",17.2,24,0.0159286396941701
"12120",54863,"Bassett Medical Center","Bassett Healthcare","1362","NY","Otsego",5.6,39,0.0795009784735812
"12129",54877,"Atlanta Gift Mart LP","Atlanta Gift Mart LP","876","GA","Fulton",1.2,0,0
"12133",54880,"Kamin LLC Wrens Plant","Kamin LLC","56024","GA","Jefferson",6,504,0.958904109589041
"12136",54882,"CenturyLink Regional HQ","CenturyLink Regional HQ","17795","NC","Franklin",2,0,0
"12141",54886,"Presence Saint Mary of Nazareth Hospital","Presence Health","15917","IL","Cook",4.2,0,0
"12146",54887,"DSM Pharmaceuticals","Patheon Manufacturing Service LLC","59895","NC","Pitt",9.2,1081,1.34132420091324
"12184",54906,"Georgia Pacific Center","GP Center Holdings LLC","60564","GA","Fulton",1.4,0,0
"12187",54908,"Enderlin","Archer Daniels Midland Co","772","ND","Ransom",9.8,1038,1.2091137824993
"12228",54927,"Grand Isle Gas Plant / Treating Station","Cox Operating LLC","62043","LA","Jefferson",9,0,0
"12231",54929,"Alliant SBD 9403 Aegon DC","Industrial Energy Applications Inc","361","IA","Linn",4.1,18,0.0501169395255596
"12243",54936,"Richard J Donovan Correctional Facility","California Dept of Corrections","2806","CA","San Diego",2.6,0,0
"12255",54950,"Univ of Oregon Central Power Station","University of Oregon","24008","OR","Lane",11,711,0.73785803237858
"12272",54967,"Alliant SBD 9302 Aegon NP","Industrial Energy Applications Inc","361","IA","Linn",1.2,2,0.0190258751902588
"12273",54968,"Alliant SBD 9502 Eaton","Industrial Energy Applications Inc","361","IA","Wright",5.4,95,0.200828682563842
"12297",54981,"Harris Energy Realty","City of Holyoke Gas and Electric Dept.","8776","MA","Hampden",1.3,0,0
"12301",54985,"Crestwood Dothan","Crestwood Corp","4468","AL","Houston",8.6,773,1.02606987363279
"12308",54987,"Woodridge Greene Valley Treatment Plant","DuPage County","5483","IL","DuPage",1.5,0,0
"12323",55002,"Murphy-Brown LLC","Murphy - Brown LLC","13124","NC","Duplin",2.4,106,0.504185692541857
"12325",55004,"Thornwood High School","Thorton Township School Dist","18850","IL","Cook",1.4,0,0
"12327",55005,"Thornridge High School","Thorton Township School Dist","18850","IL","Cook",1,0,0
"12360",55040,"Mid-Georgia Cogeneration Facility","SEPG Operating Services, LLC MGC","12564","GA","Houston",323,211336,7.46907558986103
"12400",55061,"Tenaska Georgia Generation Facility","Tenaska Georgia Partners LP","18535","GA","Heard",1099.2,92227,0.957805344526198
"12422",55067,"MPEA Energy Center","Metropolitan Pier and Exposition Auth","54704","IL","Cook",6,0,0
"12425",55068,"Maine Independence Station","Casco Bay Energy Co LLC","4966","ME","Penobscot",550.2,234887,4.87342502269826
"12482",55099,"NRG Sterlington Power","NRG Sterlington Power LLC","13886","LA","Ouachita",208.5,1542,0.0844256101967741
"12491",55100,"Rumford Power, Inc","Rumford Power","54821","ME","Oxford",274.5,150420,6.25545824288245
"12493",55101,"Kalamazoo River Generating Station","CMS Generation MI Power LLC","3838","MI","Kalamazoo",77.4,10176,1.50083182896181
"12494",55102,"Livingston Generating Station","CMS Generation MI Power LLC","3838","MI","Otsego",170.1,5011,0.336291571705067
"12507",55109,"Rocky Road Power LLC","Rocky Road Power LLC","16197","IL","Kane",415.5,38122,1.04737099495024
"12511",55110,"Madison","Duke Energy Indiana, LLC","15470","OH","Butler",692,541948,8.940203763824
"12519",55111,"Vermillion Energy Facility","Duke Energy Ohio Inc","3542","IN","Vermillion",692,243197,4.01188072425898
"12551",55128,"Walton County Power LLC","SEPG Operating Services, LLC Walton","59415","GA","Walton",494.1,336791,7.78110932750751
"12569",55133,"Thomson Reuters Campus Bldg A-D","Thomson Corp","18981","MN","Dakota",14,181,0.147586431833007
"12576",55135,"Alliant Energy Neenah","Wisconsin Power & Light Co","20856","WI","Winnebago",371,236325,7.27162795849795
"12582",55138,"Walton Discover Power Facility","Walton Discover LLC","60492","AL","LEE",103,14624,1.62078290552822
"12600",55148,"Worthington Generation LLC","Hoosier Energy R E C, Inc","9267","IN","Greene",242,136382,6.4333559756972
"12611",55152,"Bank of America Plaza","BF ATL Realty Services LLC","3790","GA","Fulton",3,0,0
"12638",55164,"Bluegrass Generating Station","East Kentucky Power Coop, Inc","5580","KY","Oldham",624,111766,2.04465958318698
"12641",55165,"Calcasieu","Entergy Louisiana LLC","11241","LA","Calcasieu",358.8,259377,8.25229837662834
"12668",55177,"South Point Energy Center","South Point Energy Center LLC","50157","AZ","Mohave",708,261151,4.21070028119599
"12690",55188,"Cordova Energy","Cordova Energy Co LLC","4210","IL","Rock Island",611.2,79066,1.47673414377585
"12707",55198,"Riverside Generating LLC","Riverside Generating Co LLC","16124","KY","Lawrence",1150,694617,6.89514592019059
"12712",55199,"Elwood Energy LLC","Elwood Energy LLC","5259","IL","Will",1728,356318,2.35391034584813
"12724",55201,"Gibson City Energy Center LLC","Mainline Generation LLC","59371","IL","Ford",270,79562,3.36385929308304
"12726",55202,"Pinckneyville","Union Electric Co - (MO)","19436","IL","Perry",380,146519,4.40155611631819
"12735",55204,"Kinmundy","Union Electric Co - (MO)","19436","IL","Marion",270,12083,0.51086588871977
"12740",55207,"Valmont Combustion Turbine Project","SWG Colorado LLC","1415","CO","Boulder",142.2,0,0
"12768",55221,"Harry L. Oswald","Arkansas Electric Coop Corp","807","AR","Pulaski",599.5,522540,9.95007254904201
"12777",55222,"Lincoln Generating Facility","Lincoln Generating Facility LLC","50094","IL","Will",692,17574,0.289908147913532
"12787",55224,"Wheatland Generating Facility","Duke Energy Indiana, LLC","15470","IN","Knox",500.4,191791,4.37528972255985
"12820",55232,"Marshall Energy Facility","Tennessee Valley Authority","18642","KY","Marshall",688,321338,5.33174710629712
"12828",55233,"Handsome Lake Energy LLC","Handsome Lake Energy LLC","8027","PA","Venango",294.5,85765,3.32445674504423
"12833",55234,"Audrain Generating Station","Union Electric Co - (MO)","19436","MO","Audrain",814.4,50473,0.707485018524998
"12841",55236,"Lee Energy Facility","Lee County Generating Station","59921","IL","Lee",692,86087,1.42012761633278
"12849",55237,"Energy Shelby County","Shelby County Energy Center, LLC","60168","IL","Shelby",483,183323,4.33277082919727
"12857",55238,"NRG Rockford I","Rockford Generation LLC","60504","IL","Winnebago",316,191593,6.92131235188717
"12867",55243,"Astoria Gas Turbines","NRG Astoria Gas Turbine Operations Inc","13582","NY","Queens",526.6,39732,0.861302020196765
"12880",55244,"Doyle Energy Facility","Oglethorpe Power Corporation","13994","GA","Walton",409,62756,1.75157137912941
"12887",55247,"Darby Power, LLC","Darby Power, LLC","61134","OH","Pickaway",564,108651,2.19912804818809
"12897",55250,"University Park South","University Park Energy LLC","57043","IL","Will",353.4,231786,7.48715026629765
"12906",55253,"Crete Energy Venture LLC","Crete Energy Venture LLC","50166","IL","Will",356,82634,2.64974860191883
"12913",55262,"Bowling Green Generating Station","American Mun Power-Ohio, Inc","40577","OH","Wood",49.5,3592,0.828375074950417
"12915",55263,"Galion Generating Station","American Mun Power-Ohio, Inc","40577","OH","Crawford",49.5,2483,0.572621189059545
"12917",55264,"Napoleon Peaking Station","American Mun Power-Ohio, Inc","40577","OH","Henry",49.5,3389,0.781559891148932
"12920",55267,"Edward L. Addison Generating Plant","Southern Power Co","17650","GA","Upson",701.2,346811,5.64607769590031
"12943",55274,"State Farm Support Center East","State Farm Mutual Auto Ins Co","18016","GA","Fulton",10.8,67,0.0708185354304076
"12949",55276,"Ceredo Generating Station","Appalachian Power Co","733","WV","Wayne",519,154586,3.40015484642929
"12955",55278,"Beaver Creek Gas Plant","Devon Energy Production Co","5199","WY","Fremont",5.9,0,0
"12958",55279,"Aurora","Aurora Generation LLC","60503","IL","DuPage",1275,677827,6.06882442474707
"12968",55281,"Southeast Chicago Energy Project","Exelon Power","6035","IL","Cook",407.2,58790,1.64813045545478
"12982",55284,"Big Sandy Peaker Plant","Middle River Power II, LLC","60432","WV","Wayne",353.4,159791,5.16156811973962
"12988",55285,"Wolf Hills Energy","Middle River Power II, LLC","60432","VA","Washington",285,109393,4.38167908355363
"12993",55286,"Oleander Power Project LP","Oleander Holdings LLC ","61905","FL","Brevard",994.4,124240,1.4262518505457
"13018",55296,"Calumet Energy Team LLC","IPA Operations Inc - Calumet","56213","IL","Cook",312.8,14791,0.539792301673498
"13036",55304,"Baconton Power Plant","Baconton Power LLC","2671","GA","Mitchell",242,67566,3.18719574323559
"13059",55319,"Athens Regional Medical Center","Athens Regional Medical Center","38021","GA","Clarke",4.6,0,0
"13081",55332,"Washington County Power LLC","SEPG Operating Services, LLC WCP","59416","GA","Washington",795.6,111702,1.60273628243008
"13098",55342,"Woodstock Windfarm","Consolidated Edison Development Inc.","56769","MN","Pipestone",10.2,6848,7.66407019428776
"13102",55345,"Otay Mesa Generating Project","Otay Mesa Energy Center LLC","14274","CA","San Diego",688.5,493151,8.17658333416235
"13105",55347,"Armstrong","Armstrong Power LLC","56412","PA","Armstrong",688,480570,7.97377747690347
"13109",55348,"Troy Energy LLC","Troy Energy LLC","56533","OH","Wood",795.6,550924,7.90483504020974
"13134",55365,"Exelon LaPorte Generating Station","LaPorte Power, LLC","62027","TX","Harris",236,50643,2.44964592523798
"13139",55368,"Wethersfield Wind Farm","CHI Energy Inc","34688","NY","Wyoming",6.6,4524,7.82482357824824
"13144",55372,"Harquahala Generating Project","New Harquahala Generating Co, LLC","32790","AZ","Maricopa",1325.1,3815,0.0328656164142346
"13167",55381,"Commonwealth Chesapeake","Commonwealth Chesapeake Co LLC","4194","VA","Accomack",402.5,104503,2.9638673813778
"13183",55390,"State Farm Insur Support Center Central","State Farm Mutual Auto Ins Co","18050","TX","Dallas",10.8,107,0.113098258075427
"13189",55391,"RockGen Energy Center","Calpine -RockGen Energy","24121","WI","Dane",561,454799,9.25449092048609
"13192",55392,"Zion Energy Center","Zion Energy LLC","21191","IL","Lake",596.7,522428,9.99462033574309
"13198",55395,"Crossroads Energy Center","Clarksdale Public Utilities","3702","MS","Coahoma",306.4,64074,2.38720090131979
"13209",55401,"Rolling Hills Generating","Rolling Hills Generating LLC","56558","OH","Vinton",977.5,790934,9.23675390346728
"13230",55409,"Calhoun Energy Center","Calhoun Power Co LLC","34028","AL","Calhoun",748,196584,3.00014650941323
"13247",55417,"Raccoon Creek Energy Center","Union Electric Co - (MO)","19436","IL","Clay",456,8876,0.22220219498518
"13260",55433,"Bayou Cove Peaking Power","NRG South CentralOperationsInc","13908","LA","Acadia",416,105134,2.88499956094134
"13264",55438,"Elgin Energy Center LLC","Elgin Energy Center LLC","61192","IL","Kane",540,233355,4.93309233891426
"13276",55447,"Columbia Energy Center","City of Columbia - (MO)","4045","MO","Boone",162.8,7817,0.548127517305599
"13286",55453,"Fountain Valley Power Facility","Fountain Valley Power LLC","6632","CO","El Paso",228,130058,6.51175598814388
"13326",55477,"Neil Simpson Gas Turbine #2","Black Hills Power, Inc. d/b/a","19545","WY","Campbell",40,11679,3.33304794520548
"13327",55478,"Lange Gas Turbines","Black Hills Power, Inc. d/b/a","19545","SD","Pennington",40,9291,2.65154109589041
"13345",55496,"Goose Creek Energy Center","Union Electric Co - (MO)","19436","IL","Piatt",684,31465,0.525130844615344
"13351",55499,"CalPeak Power Vaca Dixon Peaker Plant","Calpeak Operating Services, LLC","59527","CA","Solano",60.5,11340,2.1397033850334
"13368",55504,"Limon Generating Station","Tri-State G & T Assn, Inc","30151","CO","Lincoln",154.2,37685,2.78984477254825
"13370",55505,"Frank Knutson","Tri-State G & T Assn, Inc","30151","CO","Adams",154.2,39650,2.93531498557883
"13372",55508,"CalPeak Power Panoche Peaker Plant","Calpeak Operating Services, LLC","59527","CA","Fresno",60.5,14215,2.68217668591268
"13373",55510,"CalPeak Power Border Peaker Plant","Calpeak Operating Services, LLC","59527","CA","San Diego",60.5,11381,2.14743952601985
"13374",55512,"Cuyamaca Peak Energy Plant","San Diego Gas & Electric Co","16609","CA","San Diego",48.7,14888,3.48982213346085
"13375",55513,"CalPeak Power Enterprise Peaker Plant","Calpeak Operating Services, LLC","59527","CA","San Diego",58.9,12241,2.37245234163624
"13382",55517,"Wallingford Energy","Wallingford Energy LLC","56927","CT","New Haven",350,151654,4.94631441617743
"13393",55522,"Sundance","Arizona Public Service Co","803","AZ","Pinal",605,364133,6.87069323370693
"13412",55534,"Water Filter Plant #2","City of Morganton - (NC)","12944","NC","Burke",1.8,26,0.164890918315576
"13413",55538,"Escondido Energy Center","Wellhead Energy, LLC","20323","CA","San Diego",49.9,25261,5.77890941700753
"13414",55540,"Chula Vista Energy Center","Wellhead Energy, LLC","20323","CA","San Diego",44,3070,0.796492320464923
"13415",55541,"Indigo Energy Facility","Diamond Generating Corporation","49981","CA","Riverside",149.7,33376,2.54512068276584
"13418",55542,"Larkspur Energy Facility","Diamond Generating Corporation","49981","CA","San Diego",99.8,44783,5.12245953093401
"13420",55544,"Klamath Expansion Project","Pacific Klamath Energy Inc","14372","OR","Klamath",117.6,42139,4.09046609511384
"13463",55598,"GRS Pine Bend","Pine Bend LLC","57247","MN","Dakota",16.6,9217,6.33836716729933
"13467",55600,"Binghamton Cogen","City of Binghamton","61469","NY","Broome",47.7,3544,0.848147190871409
"13481",55619,"Watchtower Educational Center","Watchtower Bible & Tract Soc-NY","20238","NY","Putnam",2.1,0,0
"13493",55625,"Creed Energy Center","Creed Energy Center LLC","49971","CA","Solano",47,12968,3.14971339745458
"13494",55626,"Lambie Energy Center","Gilroy Energy Center LLC","49972","CA","Solano",47,13299,3.2301078402798
"13495",55627,"Goose Haven Energy Center","Goose Haven Energy Center","49970","CA","Solano",47,12447,3.0231710871466
"13496",55640,"University Park North","LSP University Park LLC","56928","IL","Will",726,631348,9.92722995836321
"13511",55645,"Blue Spruce Energy Center","Public Service Co of Colorado","15466","CO","Adams",397.8,210818,6.04976916419302
"13513",55650,"Plains End","Plains End Operating Services LLC","15142","CO","Jefferson",114,6672,0.668108627733718
"13533",55651,"Spring Creek Energy Center","Westar Energy Inc","22500","OK","Logan",338,201285,6.7981478479371
"13558",55672,"AL Sandersville LLC","SEPG Operating Services, LLC ALS","59417","GA","Washington",692,73109,1.20603703117164
"13585",55698,"Hanford Energy Park Peaker","MRP San Joaquin Energy LLC.","7724","CA","Kings",92.2,15605,1.9320961974663
"13604",55718,"Dean","DTE Electric Company","5109","MI","St Clair",357.6,266109,8.49489365940364
"13610",55733,"Bennett Mountain","Idaho Power Co","9191","ID","Elmore",172.8,149158,9.85368573482158
"13668",55787,"Shoreham Energy LLC","Shoreham Energy LLC","56853","NY","Suffolk",100,8151,0.930479452054795
"13679",55802,"Valencia Energy Facility","Valencia Power LLC","55972","NM","Valencia",159.5,101531,7.26664376404575
"13683",55807,"Henrietta Peaker","MRP San Joaquin Energy LLC.","7724","CA","Kings",98,32903,3.83270431460255
"13686",55810,"Gilroy Peaking Energy Center","Calpine Gilroy Cogen LP","3028","CA","Santa Clara",135,25659,2.16971080669711
"13689",55811,"King City Peaking","Calpine Corp-King City","2865","CA","Monterey",47.3,8584,2.07168853234479
"13690",55813,"Yuba City Energy Center","Calpine Corp-Yuba City","2867","CA","Sutter",47.3,32148,7.75869558921486
"13697",55824,"MNDOT Standby Generation","Ziegler Power Systems","21144","MN","Ramsey",2,18,0.102739726027397
"13704",55836,"Island Street Peaking Plant","WPPI Energy","20858","WI","Outagamie",60.5,12377,2.33537114608098
"13708",55847,"Feather River Energy Center","Calpine Corp-Yuba City","2867","CA","Sutter",47,33113,8.04260176819198
"13710",55853,"Inland Empire Energy Center","Inland Empire Energy Ctr LLC","9155","CA","Riverside",819,201502,2.80860945244507
"13712",55855,"Wolfskill Energy Center","Gilroy Energy Center LLC","49972","CA","Solano",47,9388,2.28019042067424
"13725",55864,"Kaheka Hydro","Alexander & Baldwin, Inc.","61262","HI","Maui",4.5,3599,9.1298833079655
"13738",55874,"Panoche Peaker","Wellhead Energy, LLC","20323","CA","Fresno",49.9,11298,2.5846212973893
"13756",55928,"McMinnville","McMinnville Electric System","12186","TN","Warren",24,986,0.468987823439878
"13772",55934,"Century Generating Facility","Colton Power LP","4382","CA","San Bernardino",44.8,1266,0.322590508806262
"13776",55935,"Drews Generating Facility","Colton Power LP","4382","CA","San Bernardino",44.8,777,0.19798801369863
"13780",55936,"NRG Rockford II Energy Center","Rockford Generation LLC","60504","IL","Winnebago",168,122646,8.33374103065884
"13781",55938,"NAEA Ocean Peaking Power LLC","Nautilus Power LLC","60789","NJ","Ocean",383,257871,7.68598662326979
"13788",55950,"Elk Hills Cogen","California Resources Elk Hills LLC","13989","CA","Kern",46.6,0,0
"13790",55951,"Agua Mansa Power Plant","E I Colton LLC","5532","CA","San Bernardino",60.5,7862,1.48345220574361
"13791",55953,"Pretlow","City of Franklin - (VA)","6715","VA","Southampton",3.2,29,0.103453196347032
"13793",55954,"Downtown","City of Franklin - (VA)","6715","VA","Southampton",3.2,48,0.171232876712329
"13795",55963,"Riverview Energy Center","Gilroy Energy Center for Riverview","2874","CA","Contra Costa",47,18001,4.37214611872146
"13809",55969,"Hawkeye Energy Greenport LLC","Hawkeye Energy Greenport LLC","7308","NY","Suffolk",54,24100,5.09470657872484
"13813",55972,"Cass County","Omaha Public Power District","14127","NE","Cass",345,116903,3.86814241281186
"13829",55987,"Stillwater Water Treatment Plant","Stillwater Utilities Authority","18125","OK","Payne",2,0,0
"13843",55996,"Alliant SBD0201 Ingredion","Industrial Energy Applications Inc","361","IA","Linn",6.1,28,0.0523991316715323
"13847",55997,"Orchard Park","Borough of Chambersburg","3329","PA","Franklin",24,7029,3.34332191780822
"13858",56004,"Mount Clinton","City of Harrisonburg - (VA)","8198","VA","Rockingham",24,229,0.108923135464231
"13864",56005,"Pleasant Valley (VA)","City of Harrisonburg - (VA)","8198","VA","Rockingham",20.5,206,0.11471210602517
"13870",56013,"Exira","Western Minnesota Mun Pwr Agny","20421","IA","Audubon",181.5,84298,5.30196108029234
"13873",56015,"Walton Bainbridge Power Facility","Walton Bainbridge LLC","60493","GA","Decatur",80,1036,0.147831050228311
"13875",56016,"Grimes Way","Washington State University","22040","WA","Whitman",4,339,0.967465753424658
"13878",56018,"AMEA Peaking","Alabama Municipal Elec Authority","40614","AL","Talladega",98.6,34570,4.00238035696092
"13880",56022,"Waste Water Plant Generator","City of Winfield - (KS)","20813","KS","Cowley",1.6,0,0
"13889",56032,"Equus Freeport Power","Equus Power I, L.P.,","49845","NY","Nassau",120,36705,3.49172374429224
"13891",56035,"Smithfield Packaged Meats Corp.","Smithfield Packaged Meats Corp.","18065","NC","WILSON",2.8,318,1.29647749510763
"13899",56039,"H. Gonzales","City of Vernon","19798","CA","Los Angeles",11.8,3994,3.86386502592679
"13909",56050,"Inner Harbor East Heating","Trigen Inner Harbor East, LLC","19198","MD","Baltimore City",2.1,11,0.0597956077408132
"13912",56053,"Casey City of","City of Casey - (IL)","3153","IL","Clark",5.4,33,0.0697615423642821
"13918",56055,"Hana Substation","Maui Electric Co Ltd","11843","HI","Maui",2,49,0.279680365296804
"13930",56070,"Diesel Generators","Madison Gas & Electric Co","11479","WI","Dane",54,577,0.121976999830881
"13931",56073,"Alliant SBG 9802 Toyota","Industrial Energy Applications Inc","361","IA","Linn",1,8,0.091324200913242
"13932",56074,"Alliant SBD 9901 Wells Fargo","Industrial Energy Applications Inc","361","IA","Linn",1.1,1,0.0103777501037775
"13952",56098,"Hillsboro","City of Hillsboro - (ND)","8628","ND","Traill",4,17,0.0485159817351598
"13955",56100,"St. Charles Power Plant","City of St Charles - (MN)","17862","MN","Winona",8.8,81,0.105074719800747
"13965",56108,"T J Labbe Electric Generating","Lafayette Utilities System","50111","LA","Lafayette",100.8,17832,2.01946075233746
"13976",56114,"IMEA Highland","City of Highland","8573","IL","Madison",3.6,0,0
"13978",56116,"IMEA Flora","Illinois Municipal Elec Agency","9286","IL","Clay",9,50,0.0634195839675292
"13983",56117,"Flora Site A","City of Flora - (IL)","6417","IL","Clay",5.4,26,0.0549636394385253
"13986",56118,"Flora Site B","City of Flora - (IL)","6417","IL","Clay",3.6,17,0.0539066463723998
"13995",56121,"Anderson Regional Landfill","South Carolina Public Service Authority","17543","SC","Anderson",3.2,2218,7.91238584474886
"14002",56126,"Sub 2 Generating Station","City of Macon - (MO)","11460","MO","Macon",3.6,0,0
"14005",56128,"Sub 3 Generating Station","City of Macon - (MO)","11460","MO","Macon",7.2,0,0
"14009",56129,"Thermal Kem","Central Electric Power","59159","SC","York",2.9,28,0.110218863171154
"14010",56131,"Valenite","Central Electric Power","59159","SC","Oconee",2.9,50,0.196819398519918
"14011",56132,"Honea Path","Central Electric Power","59159","SC","Abbeville",2.9,49,0.19288301054952
"14016",56135,"Ripon Generation Station","Modesto Irrigation District","12745","CA","San Joaquin",121,24760,2.33593720517755
"14018",56138,"Anderson Erickson","MidAmerican Energy Co","12341","IA","Polk",2,8,0.045662100456621
"14020",56141,"Jamaica Bay Peaking","Jamaica Bay Peaking Facility, LLC","49786","NY","Queens",60.5,9476,1.7879919996981
"14022",56143,"Riverside Energy Resource Center","City of Riverside - (CA)","16088","CA","Riverside",196,86351,5.02929596496133
"14026",56144,"Springs Generating Station","City of Riverside - (CA)","16088","CA","Riverside",40,465,0.132705479452055
"14031",56147,"Viking","Alaska Power and Telephone Co","219","AK","Prince of Wales Ketchikan",1,0,0
"14032",56148,"Ft. Pierre","City of Fort Pierre - (SD)","6615","SD","Stanley",6,33,0.0627853881278539
"14041",56151,"South Harper","KCP&L Greater Missouri Operations Co","56211","MO","Cass",351,38764,1.26071628354733
"14047",56160,"Mendota Hills, LLC","Leeward Asset Management, LLC","50123","IL","Lee",76.3,30405,4.54900447045728
"14061",56181,"Genoa Diesel Generating Station","Village of Genoa - (OH)","7100","OH","Ottawa",6,220,0.418569254185693
"14065",56184,"Red Bluff","California Power Holdings LLC","55784","CA","Tehama",46.4,13845,3.40620571563533
