"","PlantID","PlantName","OperatorName","OperatorID","State","County","NameplateCapacityMWSum","NetGenerationMWSum","CapacityFactor"
"16641",57608,"Westside WWTP","City Of High Point","56934","NC","Davidson",1.8,74,0.469304921359716
"16649",57624,"Norwich WWTP","City of Norwich - (CT)","13831","CT","New London",2,43,0.245433789954338
"16654",57629,"Gaston Memorial Hospital","Gastonia City of","56960","NC","Gaston",1.8,22,0.139523084728564
"16655",57630,"Long Creek Waste Water Plant","Gastonia City of","56960","NC","Gaston",5.1,228,0.51034112275047
"16661",57636,"Auburn LFG Energy Facility","City of Auburn, New York","60545","NY","Cayuga",2.2,0,0
"16663",57637,"Union City Wind Turbine","Performance Services","56855","IN","Randolph",1,0,0
"16664",57638,"Randolph Eastern School Wind Turbine","Performance Services","56855","IN","Randolph",1,0,0
"16713",57668,"CASD Solar","Carlisle Area School District","56994","PA","Cumberland",1.3,1,0.00878117316473481
"16735",57685,"Rinehart","Humphrey Realty","59184","FL","Seminole",10,0,0
"16737",57689,"Norden 1-3","Third Taxing District of Norwalk","57015","CT","Fairfield",6,73,0.138888888888889
"16742",57692,"DOE Golden NWTC Load Side","DOE National Renewable Energy Laboratory","57017","CO","Jefferson",1.1,0,0
"16743",57693,"DOE Golden NWTC Turbine Side","DOE National Renewable Energy Laboratory","57017","CO","Jefferson",5.8,83,0.163360100771532
"16784",57714,"City of Palo Alto","City of Palo Alto","57033","CA","Santa Clara",4.4,31,0.0804275633042756
"16865",57789,"Peak Power 1 Cogen","Peak Power 1, LLC","57106","NY","New York",6.3,507,0.918677973472494
"16870",57792,"Foundation IE","Foundation HA Energy Generation, LLC","56930","CA","San Bernardino",1,395,4.50913242009132
"16943",57854,"North Hollywood","Los Angeles Department of Water & Power","11208","CA","Los Angeles",9,0,0
"17028",57886,"City West Diesel Plant","Lockhart Power Co","11118","SC","Union",7.2,16,0.0253678335870117
"17034",57889,"KODE Novus II","DeWind Co.","56627","OK","Texas",40,8605,2.45576484018265
"17047",57899,"Hurricane City Power","Hurricane City Power","9128","UT","Washington",15.1,4895,3.70059572409205
"17101",57929,"East Campus Utility Plant","University of Cincinnati","57281","OH","Hamilton",4.8,255,0.606449771689498
"17104",57930,"Arzon Solar UASTP Solar Power Station","FRB Solar LLC","61055","AZ","Pima",1.9,96,0.576784426820476
"17127",57949,"MSC Sebewaing","Michigan Sugar Company","57324","MI","Huron",2.5,144,0.657534246575343
"17129",57950,"MSC Croswell","Michigan Sugar Company","57324","MI","Sanilac",1.3,446,3.91640323147172
"17143",57966,"Southeast Steam Plant","Veolia Energy","57341","MN","Hennepin",13,321,0.281875658587987
"17260",58043,"Lilly Technical Center","Eli Lilly and Company","57414","IN","Marion",6,0,0
"17266",58046,"Works 53","PPG Ind Fiber Glass Prdcts Inc","57422","NC","Davidson",3,13,0.0494672754946728
"17269",58047,"PPG Monroeville Chemicals Center","PPG Monroeville Chemicals Center","57423","PA","Allegheny",1.1,0,0
"17272",58049,"Jordache Enterprises Solar","Jordache Enterprises","57420","NJ","Middlesex",1.3,0,0
"17273",58051,"Vitro Architectural Glass (PA)","Vitro Architectural Glass (PA)","57425","PA","Cumberland",5,56,0.127853881278539
"17278",58053,"Vitro Flat Glass LLC","Vitro Flat Glass LLC","60608","CA","Fresno",3.3,0,0
"17298",58069,"PRSI FCC Generator","Pasadena Refining System Inc","57445","TX","Harris",4.7,929,2.25638783639367
"17319",58085,"PRC-Desoto Intl/PPG Aerospace","PRC-Desoto Intl Corp./PPG","57468","CA","Kern",1.5,0,0
"17365",58122,"Delano Energy Center","Wellhead Energy, LLC","20323","CA","Tulare",48.5,5455,1.28395236077767
"17368",58125,"Quay County","Southwestern Public Service Co","17718","NM","Quay",27,169,0.0714527312700829
"17377",58130,"Blue Mountain Biogas","Blue Mountain Biogas LLC","58081","UT","Beaver",3.2,1382,4.9300799086758
"17410",58156,"SUNY Old Westbury College","SUNY Old Westbury College","58110","NY","Nassau",1.8,259,1.64256722475901
"17418",58160,"Williams College - Campus CHP","President & Trustees of Williams College","58109","MA","Berkshire",7,2900,4.72928897586432
"17426",58163,"Mercy Medical Center","Mercy Medical Center","58133","NY","Nassau",2.6,6,0.0263435194942044
"17448",58172,"Seaside Heights Power Plant","Seaside Heights Municipal Utility","16864","NJ","Ocean",6,0,0
"17557",58245,"Northeastern Illinois University Cogen","Northeastern Illinois University","58220","IL","Cook",3.2,33,0.117722602739726
"17570",58254,"Chatham","City of Lowell - (MI)","11268","MI","Kent",7.3,55,0.0860073809970601
"17572",58255,"Rubart","Sunflower Electric Power Corp","18315","KS","Grant",120,25606,2.43588280060883
"17584",58256,"Los Alamos PV Site","Los Alamos County","11204","NM","Los Alamos",2.8,807,3.29011741682975
"17624",58269,"Bay View Backup Power Facility","COT/Division of Water Reclamation","58240","OH","Lucas",12,1133,1.07781582952816
"17637",58277,"Paia Hydroelectric Plant","Alexander & Baldwin, Inc.","61262","HI","Maui",1.3,0,0
"17730",58352,"McKinley Paper Co. - Washington Mill","McKinley Paper Co. - Washington Mill","58341","WA","Clallam",20,0,0
"17748",58375,"Triton East and West Cogen","Triton College","58361","IL","Cook",3.6,124,0.393201420598681
"17795",58400,"Central Energy Facility","Clemson University - Main Campus","58384","SC","Pickens",5.5,129,0.26774595267746
"17901",58469,"HNL Emergency Power Facility","Hawaiian Electric Co Inc","19547","HI","Honolulu",10,604,0.689497716894977
"17908",58472,"Buena Vista Biomass Power","Buena Vista Biomass LLC","58460","CA","Amador",22.5,0,0
"18047",58565,"Gettysburg Energy & Nutrient Rec Facility","Gettysburg Energy and Nutrient Rec Facility LLC","58527","PA","Adams",3.3,0,0
"18056",58575,"Smithfield Packaged Meats Corp.","Smithfield Packaged Meats Corp","58536","NC","Lenoir",9.2,1269,1.57459797498511
"18079",58591,"POTB Digester","Port of Tillamook Bay","58547","OR","Tillamook",1,0,0
"18083",58593,"DGS Central Utility Plant","State of CA DGS BPM","58548","CA","Sacramento",3.9,2,0.00585411544315654
"18087",58595,"Indeck Energy-Alexandria","Indeck Energy-Alexandria, LLC","58550","NH","Grafton",16,0,0
"18138",58635,"Museum of Science and Industry","Museum of Science and Industry","58583","IL","Cook",1.7,0,0
"18140",58638,"Orbit Energy Charlotte","Entropy Investment Management, LLC","61249","NC","Mecklenburg",5.2,91,0.199771689497717
"18223",58694,"Walnut Ridge Wind Farm","BHE Renewables, LLC","59359","IL","Bureau",212,57514,3.0969458085638
"18366",58825,"MTHS Co-Gen Buildings","Maine Township High School Dist 207","58701","IL","Cook",1.2,0,0
"18449",58897,"Temple SEGF","Temple University","58767","PA","Philadelphia",16,1109,0.791238584474886
"18491",58921,"Napoleon Biogas","CH4 Biogas LLC","58383","OH","Henry",2.8,0,0
"18494",58929,"Melrose 2","Melrose Public Utilities","12286","MN","Stearns",1,4,0.045662100456621
"18506",58944,"Woodville Renewable Power Project","East Texas Electric Coop, Inc","39347","TX","Tyler",49.9,0,0
"18542",58978,"Central Valley Ag Power","Central Valley Ag Power LLC","58839","CA","Stanislaus",1.5,389,2.96042617960426
"18543",58979,"Copenhagen Wind Farm","Copenhagen Wind Farm, LLC","58840","NY","Lewis",79.9,3561,0.508769523548271
"18572",58996,"St. Olaf StandBy Generators","St. Olaf College","58828","MN","Rice",4.1,18,0.0501169395255596
"18578",59002,"Carlsbad Energy Center","NRG California Peaker Operations LLC","58847","CA","San Diego",659,132599,2.29694569743835
"18637",59045,"Jameson Energy Center","Kansas Municipal Energy Agency","10035","KS","Finney",27.6,4700,1.94394811726557
"18649",59057,"Skillman","Janssen Pharmaceutical Co","57130","NJ","Somerset",2.7,750,3.17097919837646
"18652",59060,"Waste Water Treatment Plant","City of Pittsfield","58888","MA","Berkshire",1.5,540,4.10958904109589
"18654",59063,"Stella Wind Farm","E ON Climate Renewables N America LLC","56215","TX","Kenedy",201,53607,3.04453758604239
"18673",59074,"SC 1 Data Center, Phase 2","Xeres Ventures LLC","58893","CA","Santa Clara",92.7,172,0.0211809095969224
"18824",59194,"Portable Generator 2","Montana-Dakota Utilities Co","12199","ND","Williams",2,3,0.0171232876712329
"18825",59195,"Portable Generator 3","Montana-Dakota Utilities Co","12199","ND","Williams",2,3,0.0171232876712329
"18882",59255,"Osprey Point RES","Hoosier Energy R E C, Inc","9267","IN","Sullivan",13.2,0,0
"18971",59365,"24 Applegate Solar LLC","Altus Power America Management, LLC","60281","NJ","Mercer",4.9,709,1.65175659304818
"18986",59379,"Wapsie Valley Creamery Back Up Generator","Wapsie Valley Creamery","59156","IA","Buchanan",1.8,0,0
"18989",59382,"Paisley Geothermal Generating Plant","Surprise Valley Electrification","18260","OR","Lake",3.7,0,0
"19025",59415,"Backus Microgrid Project","Connecticut Mun Elec Engy Coop","4180","CT","New London",10.4,962,1.05593607305936
"19087",59459,"Hickory Ridge Landfill Solar Project","BFI Waste Systems of GA, LLC","59223","GA","DeKalb",1,93,1.06164383561644
"19108",59473,"Apple Campus 2 PV","Apple, Inc","57369","CA","Santa Clara",14.4,3688,2.92364282090309
"19154",59520,"Manning PV 1","Ecoplexus, Inc","58970","NC","Alamance",5,432,0.986301369863014
"19230",59614,"Monterey Diesel Generation Facility","Old Dominion Electric Coop","40229","VA","Highland",6,253,0.481354642313546
"19288",59660,"Washington City Electric Generation","City of Washington - (UT)","20135","UT","Washington",6,104,0.197869101978691
"19291",59661,"Tehachapi Energy Storage Project","Southern California Edison Co","17609","CA","Kern",8,0,0
"19293",59664,"City of West Plains Power Station","City of West Plains - (MO)","20392","MO","Howell",47.4,477,0.114877752731056
"19298",59669,"Innovative Solar 54","John Laing US Solar Corp.","61694","NC","Lenoir",50,740,0.168949771689498
"19304",59678,"Innovative Solar 67","John Laing US Solar Corp.","61694","NC","Pender",33.3,222,0.076103500761035
"19359",59717,"Framingham State University Plant","Framingham State University","59484","MA","Middlesex",3.2,84,0.299657534246575
"19379",59728,"Substation 20 Plant","City of Orangeburg - (SC)","14164","SC","Orangeburg",2,77,0.439497716894977
"19425",59772,"KCP&L SmartGrid Innovation Park","Kansas City Power & Light Co","10000","MO","Jackson",1,0,0
"19439",59779,"Davis Monthan AFB (AZ) West Airfield","SunE DM, LLC","59544","AZ","Pima",12.6,2536,2.29760092773791
"19457",59792,"Orchard Hills Renewable Energy Station","Hoosier Energy R E C, Inc","9267","IL","Ogle",16.2,247,0.174051524888663
"19463",59793,"Industrial Plant","Alaska Electric Light&Power Co","213","AK","Juneau",41.7,130,0.035587967981779
"19536",59847,"Northwest Community Hospital","Northwest Community Hospital","59626","IL","Cook",4.4,916,2.37650477376505
"19558",59867,"Lockheed Martin Solar System","Lockheed Martin Solar System","59648","FL","Pinellas",1.9,3,0.0180245133381399
"19576",59903,"New Frontier Wind","Capital Power Corporation","59365","ND","McHenry",100,27453,3.13390410958904
"19577",59904,"Western Branch High School","Virginia Electric & Power Co","19876","VA","Chesapeake City",1,48,0.547945205479452
"19578",59905,"Merck","Virginia Electric & Power Co","19876","VA","Rockingham",2.1,152,0.826266579691237
"19582",59911,"Philip Morris","Virginia Electric & Power Co","19876","VA","Chesterfield",2,69,0.393835616438356
"19701",60030,"Pecan Solar","Dominion Renewable Energy","58468","NC","Northampton",74.9,21297,3.24588035188471
"19772",60098,"Onondaga County - Oak Orchard WWTP","Tesla Inc.","60947","NY","Onondaga",2,653,3.72716894977169
"19774",60100,"Dinuba Energy","Dinuba Energy","59849","CA","Tulare",11.5,0,0
"19833",60156,"Shelter Solar","Sol Systems","61677","NC","Hoke",5,30,0.0684931506849315
"19836",60180,"Kathleen Solar","Sol Systems","61677","NC","Wake",5,814,1.85844748858447
"19858",60209,"HXNAir Solar One","HXNAir Solar One LLC","59978","NC","Halifax",5,299,0.682648401826484
"19895",60234,"Belle Haven Diesel Generation Facility","Old Dominion Electric Coop","40229","VA","Accomack",4,248,0.707762557077626
"19897",60235,"Perdue Diesel Generation Facility","Old Dominion Electric Coop","40229","VA","Accomack",4,207,0.590753424657534
"19899",60236,"Onancock Diesel Generation Facility","Old Dominion Electric Coop","40229","VA","Accomack",4,193,0.550799086757991
"19920",60250,"Swampy Acres","Kodiak Electric Assn Inc","10433","AK","Kodiak Island",8.4,0,0
"19943",60264,"Bacliff","PHR Holdings LLC","60048","TX","Galveston",427.2,67451,1.80240773519402
"19952",60270,"Blue Cloud Wind Energy LLC","Blue Cloud Wind Energy","61974","TX","Bailey",148.4,35818,2.75526468018068
"19966",60299,"HMV Minster Energy Storage System","Half Moon Ventures, LLC","59209","OH","Auglaize",7,0,0
"19968",60301,"Holloman Solar Facility","El Paso Electric Co","5701","NM","Otero",5,1975,4.50913242009132
"20031",60359,"Gastonia Solar Center","Enerparc Inc.","60496","NC","Gaston",4.3,174,0.461930551130933
"20118",60459,"Port Comfort Power LLC","Peaker Power, LLC","61199","TX","Calhoun",121,47020,4.43601645345107
"20120",60460,"Chamon Power LLC","Peaker Power, LLC","61199","TX","Harris",121,45857,4.32629533189932
"20124",60463,"Greene County Meter #1","Tesla Inc.","60947","NY","Greene",1.6,234,1.66952054794521
"20125",60464,"Tenaska Westmoreland Generating Station","Tenaska Pennsylvania Partners, LLC","60249","PA","Westmoreland",1134,145905,1.46876736488609
"20130",60468,"Friendswood Energy","Friendswood Energy Genco, LLC","60252","TX","Harris",121.5,23311,2.19018358795122
"20161",60507,"Broome County","Tesla Inc.","60947","NY","Broome",4,950,2.71118721461187
"20210",60560,"Millington Solar Farm","SR Millington, LLC","60334","TN","Shelby",53,29,0.00624623072283967
"20253",60601,"Bay Branch Solar","Sol Systems","61677","NC","Beaufort",5,5,0.0114155251141553
"20271",60619,"Rush Creek Wind","Public Service Co of Colorado","15466","CO","Elbert",600,194543,3.70135083713851
"20275",60623,"Brantley Solar","John Laing US Solar Corp.","61694","NC","Nash",50.2,15225,3.46217868253015
"20276",60624,"Fox Creek Solar","John Laing US Solar Corp.","61694","NC","Franklin",50.2,5665,1.28822609106951
"20306",60661,"Mira Loma Energy Storage Facility","Southern California Edison Co","17609","CA","San Bernardino",20,0,0
"20424",60750,"Osawatomie Power Plant South Sub","City of Osawatomie - (KS)","14203","KS","Miami",6,10,0.0190258751902588
"20427",60751,"Osawatomie Power Plant North Sub","City of Osawatomie - (KS)","14203","KS","Miami",6,0,0
"20465",60789,"Bluebell Solar","Bluebell Solar, LLC","60476","TX","Sterling",30,7228,2.75038051750381
"20472",60797,"Lake Forest Hospital","Northwestern Lake Forest Hospital","60481","IL","Lake",3.2,280,0.998858447488584
"20485",60815,"Hampshire College","Tesla Inc.","60947","MA","Hampshire",4.4,1563,4.05510585305106
"20491",60818,"Oswego County - Fulton Solar","Tesla Inc.","60947","NY","Oswego",2,0,0
"20492",60819,"Jefferson-Lewis BOCES Solar","Cypress Creek Renewables","61060","NY","Jefferson",2,518,2.95662100456621
"20499",60825,"Colgreen North Shore Solar Farm","Sunpin Holdings, LLC","60495","CA","Riverside",74.8,4983,0.760475423045931
"20501",60831,"Orbit Energy RI","Entropy Investment Management, LLC","61249","RI","Providence",3.2,0,0
"20539",60868,"Timothy Lake Powerhouse","Portland General Electric Co","15248","OR","Clackamas",1.2,0,0
"20551",60882,"Carl Friedrich Gauss Solar","Heelstone Energy Holdings, LLC","59462","NC","Halifax",5,612,1.3972602739726
"20641",60961,"Violet Solar","Violet Solar, LLC","60597","NC","Cabarrus",5,9,0.0205479452054795
"20653",60974,"Glendale Battery Energy Storage System","City of Glendale - (CA)","7294","CA","Los Angeles",2,90,0.513698630136986
"20673",60996,"Iron Horse Battery Storage","Iron Horse Battery Storage, LLC","60633","AZ","Pima",12,2783,2.64745053272451
"20675",61000,"King Mill","Augusta Canal Authority","55810","GA","Richmond",2.2,136,0.70568700705687
"20684",61006,"SCDA Solar 1","SCDA Solar 1, LLC","60648","CA","Sacramento",7,2339,3.81441617742988
"20706",61023,"Hollyfield","Virginia Electric & Power Co","19876","VA","King William",17,6017,4.04042438893366
"20708",61025,"Montefiore - Westchester Square","Montefiore-Westchester Square","60675","NY","Bronx",1,0,0
"20709",61026,"New York Presbyterian Hospital-168th St","New York Presbyterian Hospital","60676","NY","New York",11.9,35,0.0335750738651625
"20736",61059,"Novel OYA of Osakis","NRG MN Community LLC","62033","MN","Douglas",5,303,0.691780821917808
"20737",61060,"Novel - OYA of Mapleton","NRG MN Community LLC","62033","MN","Blue Earth",3.5,1200,3.91389432485323
"20740",61068,"AES LAWAI SOLAR","AES LAWAI SOLAR, LLC","60691","HI","Kauai",40,0,0
"20746",61076,"City of Shelby Electric Distribution","City of Shelby - (OH)","17043","OH","Richland",1.8,109,0.691273465246068
"20749",61080,"Sub 12","City of Tallahassee - (FL)","18445","FL","Leon",18.6,5025,3.08403299455001
"20767",61104,"Pima Community College - East Campus","Tesla Inc.","60947","AZ","Pima",1.3,0,0
"20824",61177,"Corvus Community Solar","Corvus Community Solar","60825","MN","Blue Earth",4.5,29,0.0735667174023339
"20866",61202,"Mount Signal Solar Farm V","CD Arevon USA, Inc.","61230","CA","Imperial",252.3,79767,3.60912481879042
"20914",61264,"Antelope Expansion 2","Sustainable Power Group, LLC","58661","CA","Los Angeles",105,10259,1.11535116329637
"20915",61267,"Hurricane Creek Lift Station","Johnson County Rural E M C","9778","IN","Johnson",2,68,0.388127853881279
"20932",61287,"Sun Farm V, LLC","Greenbacker Renewable Energy Corporation","60025","NC","Perquimans",5,143,0.32648401826484
"20967",61333,"Oak Hill Solar Array","Southern Indiana Gas & Elec Co","17633","IN","Vanderburgh",2,155,0.884703196347032
"20968",61334,"Volkman Road Solar Array","Southern Indiana Gas & Elec Co","17633","IN","Vanderburgh",2,195,1.11301369863014
"20973",61339,"Green Beanworks B PV","Sustainable Power Group, LLC","58661","CA","Los Angeles",3,45,0.171232876712329
"20992",61362,"NRG Elbow Creek Energy Storage Project","NRG Texas Power LLC","54888","TX","Howard",2,0,0
"20999",61368,"Midway Solar - TX","D E Shaw & Co., LP","61801","TX","Pecos",182,9399,0.589530332681018
"21000",61369,"Sweetwater Solar","Sweetwater Solar LLC","61005","WY","Sweetwater",92,824,0.102243398848521
"21008",61378,"Northern Westchester Hospital","Northern Westchester Hospital","61013","NY","Westchester",5.6,0,0
"21067",61412,"Latitude Solar Center","Latitude Solar Center, LLC","61976","TN","Hardeman",15,704,0.535768645357687
"21068",61413,"NYC-HH - CONEY ISLAND HOSPITAL","NYC-HH Coney Island Hospital","61049","NY","Kings",2.8,145,0.59116112198304
"21071",61414,"NY Times Daily Production Facility","The NY Times Production Facility","61050","NY","Queens",12,192,0.182648401826484
"21078",61416,"Mount Sinai Hospital","Mount Sinai Hospital","61053","NY","New York",18.7,151,0.0921788391570825
"21104",61429,"Big George PV CSG","Altus Power America Management, LLC","60281","MA","Plymouth",1,205,2.34018264840183
"21115",61441,"Denver Braswell PV","IGS ORIX Solar I, LLC","61077","GA","Colquitt",1.4,606,4.9412915851272
"21117",61444,"Foundation SaIinas Valley State Prison","Foundation CA Fund IX Manager, LLC","61070","CA","Monterey",1.8,767,4.86428209030949
"21142",61461,"North Smithfield Solar Power 1","North Smithfield Solar Power 1, LLC","61080","RI","Providence",2,0,0
"21145",61464,"CoreSite Real Estate 2972 Stender, L.P.","CoreSite Real Estate 2972 Stender, L.P.","61078","CA","Santa Clara",12,0,0
"21159",61473,"Hopewell Valley High School","Hopewell Valley High School","61091","NJ","Mercer",1.9,667,4.00745013217976
"21161",61474,"CoreSite Real Estate 55 S. Market Street","CoreSite Real Estate 55 S. Market Street, LLC","61088","CA","Santa Clara",8,0,0
"21165",61475,"CoreSite Real Estate 1656 McCarthy, L.P.","CoreSite Real Estate 1656 McCarthy, L.P.","61089","CA","Santa Clara",5,0,0
"21170",61476,"CoreSite Real Estate 2901 Coronado, L.P.","CoreSite Real Estate 2901 Coronado, L.P.","61086","CA","Santa Clara",10,0,0
"21175",61478,"SunE Feely 1 CSG, LLC","Ecoplexus, Inc","58970","MN","Dakota",5,2115,4.82876712328767
"21180",61482,"CoreSite Real Estate 3032 Coronado, L.P.","CoreSite Real Estate 3032 Coronado, L.P.","61087","CA","Santa Clara",30,0,0
"21195",61484,"Fox CSG, LLC","Ecoplexus, Inc","58970","MN","Chisago",5,1284,2.93150684931507
"21219",61493,"Harvest Moon Renewable Energy Company","Harvest Moon Renewable Energy Company LLC","61100","TX","Austin",1.6,450,3.21061643835616
"21220",61494,"Wright Cuddyer CSG","Minnesota Solar CSG 1, LLC","61101","MN","Wright",4,608,1.7351598173516
"21262",61526,"Antanavica Solar","Cypress Creek Renewables","61060","MA","Worcester",1,327,3.73287671232877
"21277",61541,"Town of Rocky Hill","Tesla Inc.","60947","CT","Hartford",3,1152,4.38356164383562
"21282",61544,"LeSun CSG, LLC","Cypress Creek Renewables","61060","MN","Le Sueur",5,1088,2.48401826484018
"21284",61547,"WrightSun CSG, LLC","Cypress Creek Renewables","61060","MN","Wright",5,427,0.974885844748859
"21287",61551,"Good Samaritan Hospital","Good Samaritan Hospital","61152","NY","Rockland",1.9,15,0.0901225666906993
"21303",61567,"Woodhull Hospital","Woodhull Hospital","61162","NY","Kings",8,21,0.0299657534246575
"21308",61568,"The Allen Hospital","The Allen Hospital","61164","NY","New York",1,11,0.125570776255708
"21309",61569,"Mount Sinai Beth Israel","Mount Sinai Beth Israel","61165","NY","New York",4.8,42,0.0998858447488584
"21323",61575,"Anheuser-Busch Baldwinsville","AES Distributed Energy","61012","NY","Onondaga",2,755,4.30936073059361
"21330",61582,"Voyager Wind II","Terra-Gen Operating Co-Wind","2770","CA","Kern",128.7,12868,1.14137511397785
"21331",61583,"Voyager Wind III","Terra-Gen Operating Co-Wind","2770","CA","Kern",43.2,1098,0.290144596651446
"21332",61584,"Voyager Wind IV","Terra-Gen Operating Co-Wind","2770","CA","Kern",21.6,1572,0.830796549974632
"21362",61609,"Heartland Divide Wind Project, LLC","Heartland Divide Wind Project, LLC","61214","IA","Audubon",103.5,6136,0.676769682130016
"21363",61610,"NC 102 Project LLC","NC 102 Project LLC","61209","NC","Cabarrus",74.8,16810,2.56544087124264
"21375",61625,"West Moore Solar II","Cypress Creek Renewables","61060","TX","Grayson",5,0,0
"21388",61638,"Turtle Creek Wind Farm LLC","Turtle Creek Wind Farm LLC","61330","IA","Mitchell",200.1,18247,1.0409749463168
"21414",61654,"Balm Solar","Tampa Electric Co","18454","FL","Hillsborough",74.4,24189,3.71142657239652
"21421",61665,"Payne Creek Solar","Tampa Electric Co","18454","FL","Polk",70.3,25445,4.13183551251323
"21425",61669,"Scandia Community Solar Garden","Scandia CSG LLC","61284","MN","Washington",2.5,734,3.35159817351598
"21427",61671,"Betcher Community Solar Garden","Betcher CSG LLC","61256","MN","Goodhue",1,249,2.84246575342466
"21438",61679,"Cox Battery Energy Storage","City Utilities of Springfield - (MO)","17833","MO","Greene",1.2,244,2.32115677321157
"21447",61686,"Johnson 1 Community Solar","Johnson I CSG LLC","61287","MN","Chisago",1,370,4.22374429223744
"21452",61693,"Buckleberry Solar","Cypress Creek Renewables","61060","NC","Lenoir",52.1,2086,0.457059220501494
"21454",61695,"Johnson II Community Solar","Johnson II CSG LLC","61309","MN","Chisago",1,194,2.21461187214612
"21455",61697,"Ivory Solar","Lamesa Solar II, L.L.C.","62080","TX","Dawson",50,12403,2.83173515981735
"21461",61705,"Arcturus Community Solar","Arcturus Community Solar Garden, LLC","61327","MN","Le Sueur",1,12,0.136986301369863
"21462",61706,"Auriga Community Solar","Auriga Community Solar Garden, LLC","61328","MN","Murray",1,10,0.114155251141553
"21463",61708,"Sagitta Community Solar","Sagitta Community Solar Garden, LLC","61333","MN","Chippewa",1,14,0.159817351598174
"21464",61709,"Libra Community Solar","Libra Community Solar Garden, LLC","61334","MN","Pope",1,5,0.0570776255707763
"21465",61713,"Leo Community Solar","Leo Community Solar, LLC","61342","MN","Murray",1,10,0.114155251141553
"21467",61718,"Aerolease","PCS Energy, LLC         ","61348","CA","Los Angeles",1.5,568,4.32267884322679
"21468",61719,"CJ Solar I, LLC","Lisbon West","61345","NY","St Lawrence",2,538,3.07077625570776
"21469",61720,"COU Solar I, LLC","Lisbon East","61346","NY","St Lawrence",1.5,529,4.02587519025875
"21470",61722,"HEBT Irvine 1","Advanced Microgrid Solutions","61344","CA","Orange",5.5,0,0
"21472",61723,"HEBT Irvine 2","Advanced Microgrid Solutions","61344","CA","Orange",5.8,0,0
"21479",61729,"Richmond Solar Site 2","Indiana Municipal Power Agency","9234","IN","Wayne",7.5,250,0.380517503805175
"21480",61730,"MA Solar Storage 1","Origis Energy USA, Inc","58764","MA","Worcester",2.1,821,4.4629267232007
"21487",61737,"Navy Yard Peaker Station","Philadelphia Authority for Industrial Development","61353","PA","Philadelphia",8,1157,1.6509703196347
"21492",61739,"Lockheed Martin RMS Syracuse","Lockheed Martin RMS Syracuse","61364","NY","Onondaga",1,0,0
"21495",61742,"System Control Center","Austin Energy","1015","TX","Travis",5,0,0
"21501",61750,"Wistaria Ranch Solar","Consolidated Edison Development Inc.","56769","CA","Imperial",106.7,15374,1.6448198978915
"21502",61751,"Rotor Clip","MERIT SI","61373","NJ","Somerset",2.8,61,0.248695368558382
"21509",61756,"Meadow Lake Wind Farm VI LLC","Meadow Lake Wind Farm VI LLC","61381","IN","Benton",200.4,48566,2.76649896553924
"21515",61762,"Sherburne North Project CSG","MN Solar Community, LLC","61383","MN","Sherburne",5,2012,4.59360730593607
"21522",61775,"Town of Otis Wind Energy Project","Town of Otis","61397","MA","Berkshire",1.5,3,0.0228310502283105
"21534",61784,"Upstream Wind Energy LLC","Invenergy Services LLC","49893","NE","Antelope",202.5,87706,4.9442471390721
"21542",61799,"Rensselaer Solar Site 2","Indiana Municipal Power Agency","9234","IN","Jasper",4,161,0.459474885844749
"21545",61805,"DG AMP Solar Piqua Staunton","DG AMP Solar, LLC","60370","OH","Miami",1.8,491,3.11390157280568
"21546",61807,"Hamilton Solar Power Plant","Duke Energy Florida, LLC","6455","FL","Hamilton",74.9,817,0.124519145771226
"21548",61810,"Chisum","Cypress Creek Renewables","61060","TX","Lamar",10,0,0
"21549",61811,"Titan Solar","Titan Solar, LLC","61436","CO","Arapahoe",50,2399,0.547716894977169
"21559",61818,"DG AMP Solar Brewster","DG AMP Solar, LLC","60370","OH","Stark",1.9,0,0
"21581",61836,"Minco Wind IV, LLC","Minco Wind IV, LLC","61458","OK","Canadian",130,44468,3.90481208289427
"21585",61842,"Sun Farm VI, LLC","Greenbacker Renewable Energy Corporation","60025","NC","Perquimans",5,511,1.16666666666667
"21590",61850,"Amana Society Service Company","Amana Society Service Co","471","IA","Iowa",21.6,2693,1.42324116353797
"21612",61867,"Bovine","Cypress Creek Renewables","61060","TX","Austin",10,0,0
"21613",61868,"Bronson","Cypress Creek Renewables","61060","TX","Fort Bend",10,0,0
"21615",61871,"Sterling Solar (TX)","Cypress Creek Renewables","61060","TX","Hunt",10,977,1.11529680365297
"21616",61873,"Yellow Jacket","Cypress Creek Renewables","61060","TX","Bosque",5,473,1.07990867579909
"21617",61874,"Eddy II","Cypress Creek Renewables","61060","TX","McLennan",10,419,0.478310502283105
"21621",61881,"Morning View","Cypress Creek Renewables","61060","NC","Randolph",2,0,0
"21622",61882,"Copperfield","Cypress Creek Renewables","61060","NC","Montgomery",2,0,0
"21623",61883,"Hopewell Friends","Cypress Creek Renewables","61060","NC","Randolph",1.3,0,0
"21625",61885,"Staunton","Cypress Creek Renewables","61060","IN","Clay",4,0,0
"21626",61886,"Bar D","Cypress Creek Renewables","61060","CO","Rio Blanco",4,0,0
"21629",61890,"NRG Chalk Point CT","NRG Chalk Point CT","61505","MD","Prince Georges",94,346,0.042018847760614
"21630",61891,"Stryker 22, L.L.C.","Stryker 22, L.L.C.","61506","NJ","Warren",19.8,0,0
